job_id,title,company,description,location_raw,district,province,salary_raw,salary_min,salary_max,salary_currency,sector,experience_raw,experience_min_years,experience_max_years,experience_level,employment_type,work_mode,date_posted,date_scraped,source,is_graduate_friendly,skills_json,qualifications_json
2690,Loan Officer,DFCC Bank,"We are looking for a Loan Officer to join DFCC Bank in Colombo. Requirements: Financial Modeling, Banking Operations, Risk Management, CIMA, Compliance, IFRS, ACCA, SAP. Experience: 1-3 years.",Colombo,Colombo,Western,,,,LKR,Banking & Financial Services,1-3 years,1,3,junior,Full-time,remote,2026-03-30,2026-05-14 10:58:36.226214,topjobs,0,"[""Financial Modeling"", ""Banking Operations"", ""Risk Management"", ""CIMA"", ""Compliance"", ""IFRS"", ""ACCA"", ""SAP""]",[]
2691,Fund Accountant,People's Bank,"We are looking for a Fund Accountant to join People's Bank in Colombo. Requirements: Power BI, Credit Analysis, Auditing, Compliance, Anti-Money Laundering, Excel, SAP, ACCA. Experience: 1-2 years.",Colombo,Colombo,Western,"LKR 151,000 - 185,000",151000.0,185000.0,LKR,Banking & Financial Services,1-2 years,1,2,junior,Full-time,onsite,2026-03-07,2026-05-14 10:58:36.226252,topjobs,0,"[""Power BI"", ""Credit Analysis"", ""Auditing"", ""Compliance"", ""Anti-Money Laundering"", ""Excel"", ""SAP"", ""ACCA""]",[]
2692,Cybersecurity Analyst,Wavenet,"We are looking for a Cybersecurity Analyst to join Wavenet in Colombo. Requirements: Agile, Angular, SQL, MongoDB, Docker, React. Experience: 5-6 years.",Colombo,Colombo,Western,"LKR 158,000 - 193,000",158000.0,193000.0,LKR,Information Technology,5-6 years,5,6,senior,Full-time,hybrid,2026-03-14,2026-05-14 10:58:36.226291,dreamjobs,0,"[""Agile"", ""Angular"", ""SQL"", ""MongoDB"", ""Docker"", ""React""]",[]
2693,Data Analyst,Zone24x7,"We are looking for a Data Analyst to join Zone24x7 in Colombo. Requirements: Azure, Angular, Python, Power BI, REST API, PostgreSQL, Git, Kubernetes. Experience: 3-5 years.",Colombo,Colombo,Western,,,,LKR,Information Technology,3-5 years,3,5,mid,Full-time,remote,2026-05-02,2026-05-14 10:58:36.226324,topjobs,0,"[""Azure"", ""Angular"", ""Python"", ""Power BI"", ""REST API"", ""PostgreSQL"", ""Git"", ""Kubernetes""]",[]
2694,Production Engineer,Piramal Glass,"We are looking for a Production Engineer to join Piramal Glass in Gampaha. Requirements: Production Planning, Six Sigma, Mechanical Engineering, Quality Control. Experience: 1-2 years.",Gampaha,Gampaha,Western,"LKR 172,000 - 210,000",172000.0,210000.0,LKR,Manufacturing,1-2 years,1,2,junior,Full-time,onsite,2026-02-02,2026-05-14 10:58:36.226360,dreamjobs,0,"[""Production Planning"", ""Six Sigma"", ""Mechanical Engineering"", ""Quality Control""]",[]
2695,Frontend Developer,Dialog Axiata,"We are looking for a Frontend Developer to join Dialog Axiata in Gampaha. Requirements: Scrum, SQL, CI/CD, Python, Java, REST API, Node.js. Experience: 7-9 years.",Gampaha,Gampaha,Western,"LKR 132,000 - 162,000",132000.0,162000.0,LKR,Information Technology,7-9 years,7,9,senior,Full-time,hybrid,2026-04-27,2026-05-14 10:58:36.226398,topjobs,0,"[""Scrum"", ""SQL"", ""CI/CD"", ""Python"", ""Java"", ""REST API"", ""Node.js""]",[]
2696,Area Sales Manager,Dialog,"We are looking for a Area Sales Manager to join Dialog in Gampaha. Requirements: CRM, Presentation Skills, Brand Management. Experience: 3-6 years.",Gampaha,Gampaha,Western,,,,LKR,Sales & Marketing,3-6 years,3,6,mid,Full-time,onsite,2026-01-21,2026-05-14 10:58:36.226431,linkedin,0,"[""CRM"", ""Presentation Skills"", ""Brand Management""]",[]
2697,Maintenance Engineer,Royal Ceramics,"We are looking for a Maintenance Engineer to join Royal Ceramics in Anuradhapura. Requirements: Mechanical Engineering, Electrical Engineering, AutoCAD, Quality Control, Six Sigma, ISO 9001, Maintenance Management, Lean Manufacturing. Experience: 7-9 years.",Anuradhapura,Anuradhapura,North Central,"LKR 105,000 - 128,000",105000.0,128000.0,LKR,Manufacturing,7-9 years,7,9,senior,Full-time,onsite,2026-03-24,2026-05-14 10:58:36.226471,linkedin,0,"[""Mechanical Engineering"", ""Electrical Engineering"", ""AutoCAD"", ""Quality Control"", ""Six Sigma"", ""ISO 9001"", ""Maintenance Management"", ""Lean Manufacturing""]",[]
2698,Physiotherapist,WHO Sri Lanka,"We are looking for a Physiotherapist to join WHO Sri Lanka in Galle. Requirements: Clinical Research, Medical Laboratory, Public Health, English, Communication, Nursing. Experience: 5-6 years.",Galle,Galle,Southern,,,,LKR,Healthcare,5-6 years,5,6,senior,Contract,onsite,2026-02-09,2026-05-14 10:58:36.226505,linkedin,0,"[""Clinical Research"", ""Medical Laboratory"", ""Public Health"", ""English"", ""Communication"", ""Nursing""]",[]
2699,Mobile Developer,WSO2,"We are looking for a Mobile Developer to join WSO2 in Kalutara. Requirements: Power BI, CI/CD, Angular. Experience: 1-4 years.",Kalutara,Kalutara,Western,"LKR 147,000 - 180,000",147000.0,180000.0,LKR,Information Technology,1-4 years,1,4,junior,Full-time,remote,2026-04-01,2026-05-14 10:58:36.226547,dreamjobs,0,"[""Power BI"", ""CI/CD"", ""Angular""]",[]
2700,Risk Manager,Seylan Bank,"We are looking for a Risk Manager to join Seylan Bank in Gampaha. Requirements: Financial Modeling, Excel, Credit Analysis. Experience: 3-6 years.",Gampaha,Gampaha,Western,"LKR 250,000 - 306,000",250000.0,306000.0,LKR,Banking & Financial Services,3-6 years,3,6,mid,Full-time,onsite,2026-01-18,2026-05-14 10:58:36.226585,linkedin,0,"[""Financial Modeling"", ""Excel"", ""Credit Analysis""]",[]
2701,Risk Manager,Sri Lanka Insurance,"We are looking for a Risk Manager to join Sri Lanka Insurance in Colombo. Requirements: Power BI, Credit Analysis, IFRS, ACCA, Anti-Money Laundering, Excel, Banking Operations. Experience: 3-4 years.",Colombo,Colombo,Western,"LKR 226,000 - 277,000",226000.0,277000.0,LKR,Banking & Financial Services,3-4 years,3,4,mid,Full-time,onsite,2025-11-18,2026-05-14 10:58:36.226624,topjobs,0,"[""Power BI"", ""Credit Analysis"", ""IFRS"", ""ACCA"", ""Anti-Money Laundering"", ""Excel"", ""Banking Operations""]",[]
2702,Telecom Sales Executive,SLT-Mobitel,"We are looking for a Telecom Sales Executive to join SLT-Mobitel in Colombo. Requirements: Communication, Linux, Networking. Experience: 3-6 years.",Colombo,Colombo,Western,"LKR 285,000 - 348,000",285000.0,348000.0,LKR,Telecommunications,3-6 years,3,6,mid,Full-time,onsite,2026-02-24,2026-05-14 10:58:36.226662,dreamjobs,0,"[""Communication"", ""Linux"", ""Networking""]",[]
2703,Scrum Master,IFS,"We are looking for a Scrum Master to join IFS in Ampara. Requirements: Azure, CI/CD, Docker, SQL, REST API, Git. Experience: 7-8 years.",Ampara,Ampara,Eastern,"LKR 152,000 - 186,000",152000.0,186000.0,LKR,Information Technology,7-8 years,7,8,senior,Contract,remote,2026-03-03,2026-05-14 10:58:36.226701,topjobs,0,"[""Azure"", ""CI/CD"", ""Docker"", ""SQL"", ""REST API"", ""Git""]",[]
2704,Teacher,University of Colombo,"We are looking for a Teacher to join University of Colombo in Gampaha. Requirements: Critical Thinking, BSc, Presentation Skills, Training & Development, Leadership, Communication, MSc, English. Experience: 3-6 years.",Gampaha,Gampaha,Western,"LKR 143,000 - 175,000",143000.0,175000.0,LKR,Education,3-6 years,3,6,mid,Full-time,onsite,2026-05-07,2026-05-14 10:58:36.226740,topjobs,0,"[""Critical Thinking"", ""BSc"", ""Presentation Skills"", ""Training & Development"", ""Leadership"", ""Communication"", ""MSc"", ""English""]",[]
2705,Backend Developer,Arimac,"We are looking for a Backend Developer to join Arimac in Kandy. Requirements: JavaScript, Power BI, AWS. Experience: 3-5 years.",Kandy,Kandy,Central,"LKR 302,000 - 369,000",302000.0,369000.0,LKR,Information Technology,3-5 years,3,5,mid,Full-time,onsite,2026-04-27,2026-05-14 10:58:36.226777,gazette,0,"[""JavaScript"", ""Power BI"", ""AWS""]",[]
2706,Architect,Sierra Construction,"We are looking for a Architect to join Sierra Construction in Colombo. Requirements: Quantity Surveyor, Excel, Civil Engineering, AutoCAD, SolidWorks. Experience: 5-6 years.",Colombo,Colombo,Western,"LKR 157,000 - 192,000",157000.0,192000.0,LKR,Construction & Engineering,5-6 years,5,6,senior,Contract,onsite,2026-03-29,2026-05-14 10:58:36.226866,topjobs,0,"[""Quantity Surveyor"", ""Excel"", ""Civil Engineering"", ""AutoCAD"", ""SolidWorks""]",[]
2707,Reservation Agent,Anantara,"We are looking for a Reservation Agent to join Anantara in Vavuniya. Requirements: Hotel Management, Revenue Management, Housekeeping, Customer Service, Event Management, Front Office, English. Experience: Fresh/Entry Level.",Vavuniya,Vavuniya,Northern,"LKR 81,000 - 98,000",81000.0,98000.0,LKR,Tourism & Hospitality,Fresh/Entry Level,0,3,entry,Full-time,onsite,2026-04-06,2026-05-14 10:58:36.226924,dreamjobs,1,"[""Hotel Management"", ""Revenue Management"", ""Housekeeping"", ""Customer Service"", ""Event Management"", ""Front Office"", ""English""]",[]
2708,Pharmacist,Pfizer Lanka,"We are looking for a Pharmacist to join Pfizer Lanka in Kandy. Requirements: Pharmacy, Communication, Nursing, Clinical Research, GMP, English, Public Health. Experience: 3-5 years.",Kandy,Kandy,Central,"LKR 217,000 - 266,000",217000.0,266000.0,LKR,Healthcare,3-5 years,3,5,mid,Full-time,onsite,2026-03-25,2026-05-14 10:58:36.226963,dreamjobs,0,"[""Pharmacy"", ""Communication"", ""Nursing"", ""Clinical Research"", ""GMP"", ""English"", ""Public Health""]",[]
2709,Treasury Analyst,Pan Asia Banking,"We are looking for a Treasury Analyst to join Pan Asia Banking in Gampaha. Requirements: Credit Analysis, Power BI, IFRS, Compliance. Experience: 1-2 years.",Gampaha,Gampaha,Western,,,,LKR,Banking & Financial Services,1-2 years,1,2,junior,Full-time,onsite,2026-03-18,2026-05-14 10:58:36.226999,topjobs,0,"[""Credit Analysis"", ""Power BI"", ""IFRS"", ""Compliance""]",[]
2710,Production Engineer,Piramal Glass,"We are looking for a Production Engineer to join Piramal Glass in Galle. Requirements: ISO 9001, Production Planning, ERP. Experience: 3-4 years.",Galle,Galle,Southern,"LKR 181,000 - 221,000",181000.0,221000.0,LKR,Manufacturing,3-4 years,3,4,mid,Full-time,onsite,2025-11-20,2026-05-14 10:58:36.227035,linkedin,0,"[""ISO 9001"", ""Production Planning"", ""ERP""]",[]
2711,Cashier Supervisor,Cool Planet,"We are looking for a Cashier Supervisor to join Cool Planet in Mullaitivu. Requirements: Leadership, CRM, Customer Service, Communication, Excel. Experience: 3-6 years.",Mullaitivu,Mullaitivu,Northern,"LKR 66,000 - 81,000",66000.0,81000.0,LKR,Retail,3-6 years,3,6,mid,Full-time,onsite,2026-03-09,2026-05-14 10:58:36.227072,dreamjobs,0,"[""Leadership"", ""CRM"", ""Customer Service"", ""Communication"", ""Excel""]",[]
2712,Hotel Manager,Aitken Spence Hotels,"We are looking for a Hotel Manager to join Aitken Spence Hotels in Colombo. Requirements: Revenue Management, English, Event Management, Hotel Management, Communication. Experience: Fresh/Entry Level.",Colombo,Colombo,Western,"LKR 58,000 - 71,000",58000.0,71000.0,LKR,Tourism & Hospitality,Fresh/Entry Level,0,1,entry,Full-time,onsite,2026-05-11,2026-05-14 10:58:36.227109,topjobs,1,"[""Revenue Management"", ""English"", ""Event Management"", ""Hotel Management"", ""Communication""]",[]
2713,Logistics Coordinator,Sri Lanka Ports Authority,"We are looking for a Logistics Coordinator to join Sri Lanka Ports Authority in Kurunegala. Requirements: ERP, Excel, Procurement. Experience: 7-9 years.",Kurunegala,Kurunegala,North Western,"LKR 146,000 - 179,000",146000.0,179000.0,LKR,Logistics & Transportation,7-9 years,7,9,senior,Full-time,onsite,2026-02-23,2026-05-14 10:58:36.227145,dreamjobs,0,"[""ERP"", ""Excel"", ""Procurement""]",[]
2714,Transport Manager,Aitken Spence Cargo,"We are looking for a Transport Manager to join Aitken Spence Cargo in Gampaha. Requirements: Procurement, Logistics, ERP, Supply Chain Management, Excel. Experience: 2-3 years.",Gampaha,Gampaha,Western,,,,LKR,Logistics & Transportation,2-3 years,2,3,junior,Internship,onsite,2026-03-19,2026-05-14 10:58:36.227177,topjobs,1,"[""Procurement"", ""Logistics"", ""ERP"", ""Supply Chain Management"", ""Excel""]",[]
2715,Production Manager,Brandix,"We are looking for a Production Manager to join Brandix in Jaffna. Requirements: Quality Control, Excel, ISO 9001, Production Planning, Procurement, ERP, Six Sigma. Experience: 3-5 years.",Jaffna,Jaffna,Northern,,,,LKR,Apparel & Textile,3-5 years,3,5,mid,Full-time,onsite,2026-03-01,2026-05-14 10:58:36.227210,topjobs,0,"[""Quality Control"", ""Excel"", ""ISO 9001"", ""Production Planning"", ""Procurement"", ""ERP"", ""Six Sigma""]",[]
2716,Loan Officer,Allianz Lanka,"We are looking for a Loan Officer to join Allianz Lanka in Badulla. Requirements: Credit Analysis, Auditing, Compliance, Risk Management. Experience: 7-9 years.",Badulla,Badulla,Uva,,,,LKR,Banking & Financial Services,7-9 years,7,9,senior,Internship,hybrid,2026-03-11,2026-05-14 10:58:36.227245,linkedin,1,"[""Credit Analysis"", ""Auditing"", ""Compliance"", ""Risk Management""]",[]
2717,Branch Manager,Union Bank,"We are looking for a Branch Manager to join Union Bank in Colombo. Requirements: Power BI, Compliance, SAP, Credit Analysis, Auditing, Anti-Money Laundering. Experience: 7-10 years.",Colombo,Colombo,Western,"LKR 207,000 - 253,000",207000.0,253000.0,LKR,Banking & Financial Services,7-10 years,7,10,senior,Full-time,remote,2026-03-25,2026-05-14 10:58:36.227281,topjobs,0,"[""Power BI"", ""Compliance"", ""SAP"", ""Credit Analysis"", ""Auditing"", ""Anti-Money Laundering""]",[]
2718,Social Media Manager,Hemas Consumer,"We are looking for a Social Media Manager to join Hemas Consumer in Colombo. Requirements: Salesforce, Excel, CRM, Brand Management, Google Ads. Experience: 1-3 years.",Colombo,Colombo,Western,,,,LKR,Sales & Marketing,1-3 years,1,3,junior,Full-time,onsite,2025-11-26,2026-05-14 10:58:36.227314,topjobs,0,"[""Salesforce"", ""Excel"", ""CRM"", ""Brand Management"", ""Google Ads""]",[]
2719,Anti-Money Laundering Analyst,Pan Asia Banking,"We are looking for a Anti-Money Laundering Analyst to join Pan Asia Banking in Colombo. Requirements: Excel, Power BI, IFRS, Auditing, ACCA, Compliance. Experience: Fresh/Entry Level.",Colombo,Colombo,Western,,,,LKR,Banking & Financial Services,Fresh/Entry Level,0,3,entry,Full-time,remote,2025-11-16,2026-05-14 10:58:36.227346,dreamjobs,1,"[""Excel"", ""Power BI"", ""IFRS"", ""Auditing"", ""ACCA"", ""Compliance""]",[]
2720,Credit Analyst,HNB,"We are looking for a Credit Analyst to join HNB in Gampaha. Requirements: Banking Operations, Risk Management, Power BI, IFRS, SAP, Financial Modeling, Credit Analysis, Anti-Money Laundering. Experience: 1-4 years.",Gampaha,Gampaha,Western,"LKR 111,000 - 136,000",111000.0,136000.0,LKR,Banking & Financial Services,1-4 years,1,4,junior,Full-time,hybrid,2026-04-15,2026-05-14 10:58:36.227384,dreamjobs,0,"[""Banking Operations"", ""Risk Management"", ""Power BI"", ""IFRS"", ""SAP"", ""Financial Modeling"", ""Credit Analysis"", ""Anti-Money Laundering""]",[]
2721,Mobile Developer,Zone24x7,"We are looking for a Mobile Developer to join Zone24x7 in Trincomalee. Requirements: React, Kubernetes, Agile, Python, SQL, CI/CD, PostgreSQL, REST API. Experience: Fresh/Entry Level.",Trincomalee,Trincomalee,Eastern,,,,LKR,Information Technology,Fresh/Entry Level,0,3,entry,Internship,hybrid,2026-04-29,2026-05-14 10:58:36.227418,gazette,1,"[""React"", ""Kubernetes"", ""Agile"", ""Python"", ""SQL"", ""CI/CD"", ""PostgreSQL"", ""REST API""]",[]
2722,Compliance Officer,Cargills Bank,"We are looking for a Compliance Officer to join Cargills Bank in Colombo. Requirements: SAP, Excel, Anti-Money Laundering. Experience: 5-8 years.",Colombo,Colombo,Western,"LKR 55,000 - 67,000",55000.0,67000.0,LKR,Banking & Financial Services,5-8 years,5,8,senior,Full-time,onsite,2026-01-21,2026-05-14 10:58:36.227455,dreamjobs,0,"[""SAP"", ""Excel"", ""Anti-Money Laundering""]",[]
2723,Sourcing Manager,Sri Lanka Apparel,"We are looking for a Sourcing Manager to join Sri Lanka Apparel in Monaragala. Requirements: Supply Chain Management, ISO 9001, Quality Control, Procurement, Six Sigma, ERP, Production Planning. Experience: 5-7 years.",Monaragala,Monaragala,Uva,"LKR 113,000 - 138,000",113000.0,138000.0,LKR,Apparel & Textile,5-7 years,5,7,senior,Full-time,onsite,2026-01-06,2026-05-14 10:58:36.227492,topjobs,0,"[""Supply Chain Management"", ""ISO 9001"", ""Quality Control"", ""Procurement"", ""Six Sigma"", ""ERP"", ""Production Planning""]",[]
2724,Visual Merchandiser,Softlogic Retail,"We are looking for a Visual Merchandiser to join Softlogic Retail in Kurunegala. Requirements: Negotiation, Customer Service, Leadership, Excel, CRM, Communication. Experience: Fresh/Entry Level.",Kurunegala,Kurunegala,North Western,,,,LKR,Retail,Fresh/Entry Level,0,3,entry,Full-time,onsite,2026-04-02,2026-05-14 10:58:36.227526,topjobs,1,"[""Negotiation"", ""Customer Service"", ""Leadership"", ""Excel"", ""CRM"", ""Communication""]",[]
2725,Area Sales Manager,Mobitel,"We are looking for a Area Sales Manager to join Mobitel in Kurunegala. Requirements: Negotiation, Google Ads, Communication, Brand Management, Content Marketing. Experience: Fresh/Entry Level.",Kurunegala,Kurunegala,North Western,,,,LKR,Sales & Marketing,Fresh/Entry Level,0,3,entry,Internship,hybrid,2026-03-20,2026-05-14 10:58:36.227559,dreamjobs,1,"[""Negotiation"", ""Google Ads"", ""Communication"", ""Brand Management"", ""Content Marketing""]",[]
2726,Credit Analyst,NDB Bank,"We are looking for a Credit Analyst to join NDB Bank in Gampaha. Requirements: SQL, IFRS, Excel, Risk Management, Banking Operations, SAP, CIMA. Experience: 2-3 years.",Gampaha,Gampaha,Western,,,,LKR,Banking & Financial Services,2-3 years,2,3,junior,Full-time,onsite,2025-12-08,2026-05-14 10:58:36.227595,topjobs,0,"[""SQL"", ""IFRS"", ""Excel"", ""Risk Management"", ""Banking Operations"", ""SAP"", ""CIMA""]",[]
